Новые комментарии,Поделились,"Отметки ""Не нравится""","Отметки ""Нравится""",Средний процент просмотра (%),Просмотры,Время просмотра (часы),Показы,CTR для значков видео (%)
0.0,0.0,0.0,3.0,34.92,39.0,1.5359,280.0,3.93
0.0,0.0,0.0,1.0,59.9,4.0,0.2416,76.0,3.95
0.0,0.0,0.0,0.0,27.76,4.0,0.0419,109.0,0.0
0.0,0.0,0.0,1.0,36.02,16.0,1.0135,130.0,1.54
0.0,0.0,0.0,6.0,34.77,217.0,10.4783,893.0,15.01
0.0,0.0,0.0,0.0,39.66,25.0,0.65,313.0,2.88
0.0,0.0,0.0,1.0,35.07,25.0,1.0715,215.0,8.37
0.0,0.0,0.0,1.0,24.66,34.0,1.1364,353.0,4.25
0.0,0.0,0.0,0.0,17.57,2.0,0.0265,82.0,1.22
0.0,0.0,0.0,0.0,22.68,2.0,0.016,71.0,1.41
0.0,0.0,0.0,0.0,37.62,8.0,0.0761,67.0,1.49
0.0,0.0,0.0,0.0,31.43,37.0,3.0725,160.0,6.88
0.0,0.0,0.0,0.0,40.02,32.0,1.3481,362.0,6.63
0.0,0.0,0.0,0.0,19.89,10.0,0.5338,275.0,1.82
0.0,2.0,1.0,4.0,24.18,248.0,12.9451,995.0,14.37
0.0,0.0,0.0,0.0,14.56,9.0,0.1023,310.0,2.26
0.0,0.0,0.0,0.0,34.48,6.0,0.0655,253.0,1.19
0.0,1.0,1.0,11.0,25.85,403.0,19.5299,2392.0,9.99
0.0,0.0,0.0,0.0,50.15,2.0,0.029,638.0,0.0
0.0,0.0,1.0,0.0,33.41,50.0,1.7032,512.0,5.08
0.0,0.0,0.0,0.0,19.52,25.0,0.6615,163.0,5.52
0.0,1.0,0.0,1.0,41.26,25.0,1.8512,220.0,8.64
0.0,0.0,0.0,0.0,47.66,6.0,0.1811,123.0,3.25
0.0,2.0,1.0,9.0,37.89,278.0,16.5628,1515.0,11.55
0.0,0.0,0.0,0.0,23.29,14.0,0.4818,218.0,4.59
0.0,0.0,0.0,0.0,72.09,1.0,0.016,88.0,1.14
0.0,1.0,0.0,1.0,22.06,146.0,4.5268,660.0,6.21
0.0,3.0,4.0,7.0,27.7,569.0,29.2892,2171.0,14.79
0.0,0.0,0.0,0.0,43.3,9.0,0.3854,290.0,2.07
0.0,1.0,0.0,0.0,46.34,2.0,0.0209,88.0,2.27
0.0,0.0,0.0,1.0,11.43,96.0,4.1078,1205.0,3.57
0.0,0.0,0.0,0.0,22.08,1.0,0.0189,146.0,0.0
0.0,0.0,0.0,0.0,17.56,5.0,0.05,299.0,1.34
0.0,0.0,0.0,0.0,72.21,9.0,0.1552,168.0,2.98
0.0,0.0,0.0,0.0,34.85,11.0,0.0969,420.0,1.19
0.0,0.0,0.0,0.0,21.27,63.0,2.8029,368.0,5.98
0.0,0.0,0.0,0.0,42.58,17.0,0.2996,427.0,2.34
0.0,0.0,0.0,0.0,100.0,1.0,0.0353,121.0,0.0
0.0,0.0,0.0,1.0,37.46,17.0,0.5466,328.0,4.27
0.0,0.0,0.0,0.0,2.79,1.0,0.0009,99.0,1.01
0.0,2.0,2.0,4.0,28.32,170.0,9.427,2241.0,4.33
0.0,0.0,0.0,0.0,86.36,1.0,0.0264,76.0,1.32
0.0,1.0,0.0,1.0,29.6,56.0,1.7959,221.0,7.69
0.0,0.0,0.0,0.0,52.64,4.0,0.1462,118.0,2.54
0.0,0.0,0.0,0.0,65.1,24.0,2.2959,215.0,6.98
0.0,0.0,0.0,0.0,25.69,87.0,4.4817,665.0,8.57
0.0,0.0,0.0,0.0,86.05,1.0,0.028,68.0,1.47
0.0,0.0,0.0,2.0,37.64,93.0,5.1049,670.0,6.42
0.0,0.0,0.0,0.0,27.81,22.0,0.3399,387.0,2.33
0.0,0.0,0.0,0.0,34.23,15.0,0.1298,431.0,1.39
0.0,0.0,0.0,0.0,16.75,5.0,0.0377,113.0,3.54
0.0,0.0,0.0,1.0,21.34,41.0,1.276,129.0,6.98
0.0,0.0,0.0,1.0,54.6,13.0,0.1715,245.0,3.27
0.0,1.0,0.0,0.0,27.37,10.0,0.3809,103.0,6.8
0.0,0.0,0.0,0.0,39.66,5.0,0.1217,301.0,0.66
0.0,0.0,0.0,0.0,31.44,6.0,0.1059,117.0,3.42
0.0,0.0,0.0,1.0,25.88,46.0,1.8025,186.0,4.3
0.0,0.0,0.0,0.0,53.86,25.0,1.9112,510.0,3.73
0.0,9.0,3.0,24.0,30.61,1132.0,64.3906,5183.0,14.2
0.0,0.0,0.0,0.0,64.49,1.0,0.0227,70.0,1.43
0.0,0.0,0.0,3.0,30.42,40.0,1.727,190.0,7.89
0.0,0.0,0.0,0.0,56.59,15.0,0.3277,372.0,1.61
0.0,1.0,0.0,0.0,14.59,32.0,0.6097,173.0,3.47
0.0,0.0,0.0,1.0,69.13,18.0,0.9401,289.0,2.77
0.0,0.0,0.0,0.0,96.06,1.0,0.0339,90.0,1.11
0.0,7.0,1.0,8.0,25.83,611.0,35.6799,3048.0,12.96
0.0,0.0,0.0,3.0,14.82,23.0,0.585,1868.0,1.12
0.0,0.0,0.0,0.0,28.63,10.0,0.066,82.0,3.66
0.0,0.0,0.0,1.0,34.24,8.0,0.1248,26.0,11.54
0.0,0.0,0.0,2.0,35.72,82.0,5.0611,1072.0,5.04
0.0,0.0,0.0,0.0,44.39,16.0,0.2111,361.0,2.49
0.0,1.0,0.0,2.0,21.4,132.0,6.5908,467.0,11.13
0.0,0.0,0.0,0.0,32.24,16.0,0.2164,361.0,1.94
0.0,0.0,0.0,0.0,2.62,2.0,0.0029,136.0,0.74
0.0,0.0,0.0,0.0,60.82,3.0,0.0608,98.0,2.04
0.0,0.0,0.0,0.0,38.19,8.0,0.118,152.0,3.95
0.0,0.0,0.0,1.0,27.69,19.0,0.1856,400.0,1.75
0.0,1.0,0.0,0.0,24.35,38.0,1.563,208.0,11.06
0.0,0.0,0.0,1.0,9.65,8.0,0.0678,1549.0,0.39
0.0,0.0,0.0,0.0,99.69,1.0,0.08,70.0,0.0
0.0,1.0,0.0,4.0,33.32,71.0,3.6866,875.0,4.91
0.0,0.0,0.0,0.0,41.19,19.0,0.3065,181.0,7.73
0.0,0.0,0.0,1.0,54.1,3.0,0.041,85.0,1.18
0.0,0.0,1.0,5.0,32.33,157.0,5.5127,569.0,9.49
0.0,0.0,0.0,0.0,56.39,10.0,0.1989,306.0,1.63
0.0,0.0,0.0,0.0,30.6,5.0,0.0612,196.0,1.53
0.0,0.0,0.0,0.0,36.84,11.0,0.143,273.0,1.1
0.0,0.0,0.0,0.0,45.49,6.0,0.2881,67.0,1.49
0.0,0.0,0.0,1.0,30.77,3.0,0.0403,68.0,1.47
0.0,0.0,0.0,0.0,103.01,2.0,0.0452,89.0,1.12
0.0,0.0,0.0,0.0,47.13,13.0,0.2281,171.0,1.17
0.0,0.0,0.0,0.0,15.75,2.0,0.0301,81.0,0.0
0.0,0.0,0.0,0.0,15.76,56.0,0.5073,73.0,2.74
0.0,0.0,0.0,0.0,14.91,5.0,0.0803,115.0,1.74
0.0,0.0,0.0,1.0,28.69,15.0,0.5343,155.0,4.52
0.0,0.0,0.0,0.0,35.58,37.0,2.1212,440.0,4.32
0.0,0.0,0.0,1.0,35.66,14.0,0.1775,380.0,2.11
0.0,0.0,0.0,1.0,38.44,12.0,0.1768,200.0,3.5
0.0,1.0,0.0,3.0,34.45,126.0,5.2211,490.0,15.31
0.0,0.0,0.0,0.0,55.63,9.0,0.1766,311.0,1.29
0.0,0.0,0.0,0.0,41.53,14.0,1.0482,117.0,5.98
0.0,1.0,1.0,11.0,25.49,337.0,15.1053,3170.0,6.31
0.0,0.0,0.0,0.0,55.68,10.0,0.1856,138.0,0.72
0.0,0.0,0.0,1.0,22.94,76.0,3.7868,402.0,12.69
0.0,0.0,0.0,1.0,44.57,36.0,0.6106,406.0,1.72
0.0,0.0,0.0,1.0,19.06,1.0,0.0042,68.0,0.0
0.0,0.0,0.0,-2.0,46.49,9.0,0.2964,204.0,1.47
0.0,0.0,0.0,1.0,11.85,27.0,0.5761,151.0,6.62
0.0,1.0,0.0,0.0,57.23,13.0,0.2418,185.0,2.7
0.0,0.0,0.0,1.0,39.77,7.0,0.3217,94.0,5.32
0.0,0.0,0.0,0.0,38.66,6.0,0.0586,272.0,1.1
0.0,0.0,0.0,0.0,36.43,9.0,0.245,308.0,2.6
0.0,1.0,0.0,6.0,36.2,210.0,11.0003,1193.0,10.56
0.0,0.0,0.0,0.0,37.25,10.0,0.4573,131.0,6.11
0.0,0.0,0.0,6.0,35.66,211.0,10.5748,1607.0,8.71
0.0,0.0,0.0,1.0,20.7,1.0,0.0052,44.0,0.0
0.0,0.0,0.0,0.0,28.76,32.0,1.4598,143.0,6.99
0.0,0.0,0.0,1.0,39.13,24.0,1.1558,222.0,4.5
0.0,0.0,0.0,0.0,42.56,18.0,0.3213,405.0,3.7
0.0,0.0,0.0,0.0,24.0,4.0,0.0533,120.0,2.5
0.0,0.0,0.0,0.0,17.7,4.0,0.0224,69.0,1.45
0.0,0.0,0.0,1.0,23.11,18.0,0.2473,751.0,1.46
0.0,0.0,0.0,0.0,48.18,7.0,0.2295,129.0,2.33
0.0,0.0,0.0,0.0,36.04,8.0,0.0977,248.0,1.61
0.0,0.0,0.0,0.0,50.37,6.0,0.0923,147.0,2.04
0.0,0.0,0.0,0.0,53.03,3.0,0.1003,131.0,0.76
0.0,0.0,0.0,0.0,37.28,5.0,0.0538,152.0,2.63
0.0,0.0,0.0,0.0,49.85,7.0,0.1231,93.0,6.45
0.0,0.0,0.0,0.0,35.68,3.0,0.077,93.0,2.15
0.0,0.0,0.0,0.0,42.91,16.0,0.5474,353.0,1.98
0.0,1.0,0.0,0.0,24.77,10.0,0.3296,186.0,3.76
0.0,0.0,0.0,0.0,21.85,8.0,0.1831,160.0,2.5
0.0,0.0,0.0,0.0,28.07,6.0,0.0875,169.0,1.78
0.0,0.0,0.0,0.0,19.56,8.0,0.0487,100.0,3.0
0.0,0.0,0.0,0.0,54.9,1.0,0.0162,93.0,1.08
0.0,0.0,0.0,0.0,81.44,2.0,0.1068,62.0,1.61
0.0,0.0,0.0,0.0,27.71,19.0,0.2296,280.0,2.5
0.0,1.0,0.0,0.0,19.0,24.0,0.7006,331.0,3.02
0.0,0.0,0.0,0.0,42.1,4.0,0.0594,253.0,1.19
0.0,1.0,0.0,1.0,19.7,46.0,1.2989,220.0,7.73
0.0,0.0,0.0,0.0,37.35,7.0,0.2585,122.0,3.28
0.0,0.0,0.0,0.0,40.93,30.0,0.9381,602.0,3.16
0.0,0.0,0.0,0.0,49.92,2.0,0.0607,76.0,2.63
0.0,0.0,0.0,0.0,16.28,2.0,0.0111,110.0,0.91
0.0,0.0,0.0,0.0,43.46,3.0,0.1076,123.0,0.81
0.0,0.0,0.0,0.0,32.58,13.0,0.26,463.0,1.94
0.0,0.0,0.0,0.0,11.96,14.0,0.2205,154.0,3.9
0.0,2.0,1.0,1.0,34.88,49.0,1.7426,780.0,5.0
0.0,0.0,0.0,0.0,34.43,14.0,0.316,292.0,2.74
0.0,0.0,0.0,0.0,0.89,1.0,0.0008,45.0,2.22
0.0,0.0,1.0,14.0,21.84,450.0,23.1732,4187.0,6.16
0.0,0.0,0.0,0.0,3.35,3.0,0.0112,213.0,0.47
0.0,0.0,0.0,2.0,31.0,70.0,3.0257,577.0,8.32
0.0,0.0,0.0,1.0,23.43,4.0,0.0294,88.0,1.14
0.0,0.0,0.0,0.0,41.58,5.0,0.0624,103.0,1.94
0.0,0.0,0.0,1.0,22.83,33.0,0.6341,388.0,2.06
0.0,0.0,0.0,0.0,29.69,26.0,0.9928,257.0,8.56
0.0,2.0,0.0,0.0,32.96,39.0,1.7996,471.0,5.94
0.0,0.0,0.0,1.0,15.32,3.0,0.0091,68.0,0.0
0.0,0.0,0.0,0.0,66.01,6.0,0.176,52.0,3.85
0.0,0.0,0.0,0.0,20.58,8.0,0.3119,109.0,1.83
0.0,0.0,0.0,0.0,34.66,8.0,0.1925,205.0,1.95
0.0,0.0,0.0,0.0,31.34,6.0,0.2152,127.0,3.15
0.0,0.0,1.0,4.0,48.46,67.0,3.9507,444.0,5.41
0.0,0.0,0.0,2.0,34.25,17.0,0.8814,189.0,6.35
0.0,0.0,0.0,0.0,66.71,4.0,0.0912,111.0,1.8
0.0,0.0,0.0,0.0,16.81,3.0,0.0684,74.0,2.7
0.0,0.0,0.0,0.0,27.76,9.0,0.077,109.0,5.5
0.0,0.0,0.0,0.0,14.41,1.0,0.0036,75.0,1.33
0.0,0.0,0.0,1.0,35.8,4.0,0.0477,75.0,4.0
0.0,0.0,0.0,0.0,50.61,3.0,0.1329,298.0,0.34
0.0,0.0,0.0,5.0,22.46,135.0,4.4722,540.0,9.44
0.0,0.0,0.0,0.0,37.74,26.0,1.6136,307.0,3.26
0.0,4.0,1.0,2.0,21.11,371.0,13.5103,1896.0,14.93
0.0,2.0,0.0,7.0,26.19,280.0,18.1075,1485.0,8.96
0.0,0.0,0.0,0.0,13.27,3.0,0.0197,71.0,2.82
0.0,2.0,1.0,2.0,33.28,351.0,12.5586,1149.0,9.14
0.0,0.0,0.0,0.0,34.97,13.0,0.351,130.0,5.38
0.0,0.0,0.0,0.0,57.09,5.0,0.1047,95.0,4.21
0.0,0.0,0.0,0.0,60.94,1.0,0.0217,173.0,0.58
0.0,0.0,0.0,0.0,43.68,2.0,0.0165,68.0,1.47
0.0,0.0,0.0,0.0,22.31,22.0,0.465,89.0,6.74
0.0,0.0,0.0,2.0,28.53,5.0,0.2793,89.0,4.49
0.0,0.0,0.0,1.0,56.67,3.0,0.0411,116.0,0.86
0.0,0.0,0.0,0.0,23.41,7.0,0.1238,260.0,1.92
0.0,0.0,0.0,1.0,39.71,5.0,0.0574,112.0,3.57
0.0,0.0,0.0,0.0,28.8,4.0,0.0845,744.0,0.4
0.0,1.0,0.0,0.0,32.27,12.0,0.1194,266.0,1.88
0.0,0.0,0.0,0.0,22.46,15.0,0.1161,346.0,1.73
0.0,0.0,0.0,1.0,60.3,25.0,0.381,408.0,3.43
0.0,0.0,0.0,0.0,22.69,7.0,0.0719,159.0,1.89
0.0,3.0,0.0,9.0,42.55,356.0,20.6199,2353.0,9.56
0.0,2.0,0.0,0.0,36.83,23.0,0.4847,157.0,7.01
0.0,0.0,0.0,0.0,8.36,5.0,0.021,87.0,2.3
0.0,0.0,0.0,0.0,47.26,4.0,0.0578,275.0,1.09
0.0,0.0,0.0,1.0,40.47,40.0,1.1197,331.0,4.53
0.0,0.0,0.0,0.0,99.86,1.0,0.0325,72.0,0.0
0.0,0.0,0.0,0.0,31.48,9.0,0.3195,108.0,6.48
0.0,0.0,0.0,1.0,64.01,13.0,0.3791,177.0,2.26
0.0,0.0,0.0,1.0,30.37,78.0,3.0665,344.0,7.56
0.0,0.0,1.0,2.0,28.46,41.0,1.0986,598.0,3.51
0.0,0.0,0.0,0.0,24.29,11.0,0.4163,170.0,2.94
0.0,0.0,0.0,0.0,8.99,13.0,0.0808,349.0,2.87
0.0,2.0,0.0,0.0,38.36,87.0,3.5502,428.0,10.28
0.0,0.0,0.0,0.0,26.59,3.0,0.0224,99.0,2.02
0.0,0.0,0.0,0.0,32.3,13.0,0.2041,363.0,2.2
0.0,0.0,0.0,0.0,27.1,20.0,1.2391,129.0,8.53
0.0,0.0,0.0,0.0,52.68,17.0,0.2562,421.0,2.38
0.0,1.0,0.0,1.0,41.06,28.0,2.4811,174.0,8.62
0.0,0.0,0.0,1.0,28.2,14.0,0.8126,135.0,3.7
0.0,0.0,0.0,1.0,28.08,106.0,2.0753,542.0,3.87
0.0,0.0,0.0,1.0,23.92,60.0,2.0932,133.0,12.78
0.0,1.0,1.0,1.0,37.01,144.0,5.8482,732.0,5.19
0.0,9.0,1.0,8.0,28.31,303.0,12.5334,918.0,6.64
0.0,0.0,0.0,0.0,41.42,7.0,0.1925,103.0,0.0
0.0,0.0,0.0,0.0,47.4,6.0,0.075,321.0,0.93
0.0,0.0,0.0,0.0,13.85,3.0,0.0154,136.0,1.47
0.0,0.0,0.0,0.0,44.53,10.0,0.1955,139.0,5.76
0.0,0.0,1.0,0.0,43.92,13.0,0.1998,264.0,1.14
0.0,0.0,0.0,1.0,29.09,9.0,0.0989,121.0,2.48
0.0,0.0,0.0,1.0,55.85,6.0,0.1173,310.0,0.97
0.0,0.0,0.0,0.0,10.12,2.0,0.0247,86.0,2.33
0.0,0.0,1.0,2.0,33.75,60.0,4.2353,487.0,6.98
0.0,0.0,0.0,1.0,36.69,15.0,0.3379,280.0,2.14
0.0,0.0,0.0,0.0,5.07,1.0,0.0022,228.0,0.44
0.0,0.0,0.0,1.0,43.38,17.0,1.1268,122.0,9.84
0.0,0.0,0.0,0.0,44.14,6.0,0.195,105.0,2.86
0.0,2.0,0.0,4.0,14.8,190.0,6.5477,4104.0,3.22
0.0,0.0,0.0,0.0,29.73,43.0,1.4453,593.0,3.54
0.0,0.0,0.0,2.0,30.22,30.0,1.8937,236.0,6.36
0.0,1.0,0.0,0.0,15.32,1.0,0.0035,62.0,1.61
0.0,1.0,0.0,2.0,38.98,45.0,1.5298,319.0,6.9
0.0,0.0,0.0,0.0,30.59,9.0,0.2669,356.0,1.69
0.0,0.0,0.0,0.0,51.17,9.0,0.4119,261.0,1.15
0.0,0.0,0.0,0.0,50.15,15.0,0.8442,177.0,5.65
0.0,0.0,0.0,0.0,43.88,7.0,0.1553,338.0,0.89
0.0,0.0,0.0,0.0,25.88,31.0,0.6061,308.0,1.62
0.0,0.0,0.0,0.0,31.17,65.0,2.1386,298.0,6.04
0.0,0.0,0.0,0.0,34.96,17.0,0.4012,360.0,3.06
0.0,3.0,2.0,19.0,37.33,656.0,30.9541,2027.0,15.69
0.0,0.0,0.0,0.0,59.14,8.0,0.1406,105.0,2.86
0.0,0.0,0.0,1.0,83.21,11.0,0.5085,243.0,2.06
0.0,0.0,0.0,0.0,38.8,3.0,0.1035,273.0,0.37
0.0,0.0,0.0,0.0,30.57,12.0,0.1101,135.0,5.19
0.0,0.0,0.0,0.0,8.45,2.0,0.0234,88.0,2.27
0.0,0.0,0.0,0.0,75.53,5.0,0.1867,78.0,0.0
0.0,0.0,0.0,0.0,47.19,4.0,0.0996,288.0,1.04
0.0,0.0,0.0,0.0,25.17,4.0,0.0428,852.0,0.47
0.0,0.0,0.0,1.0,38.07,19.0,0.8861,365.0,2.74
0.0,1.0,0.0,1.0,52.06,9.0,0.6235,102.0,5.88
0.0,0.0,0.0,0.0,9.1,4.0,0.0113,93.0,2.15
0.0,0.0,0.0,0.0,38.39,28.0,1.0778,460.0,3.7
0.0,0.0,0.0,0.0,9.39,3.0,0.0141,875.0,0.34
0.0,0.0,0.0,0.0,42.23,14.0,0.5271,182.0,3.85
0.0,2.0,1.0,2.0,27.59,120.0,4.6532,963.0,6.33
0.0,0.0,0.0,2.0,34.63,87.0,3.783,593.0,9.61
0.0,0.0,0.0,0.0,9.44,6.0,0.0774,150.0,3.33
0.0,0.0,0.0,0.0,30.1,26.0,1.3412,306.0,5.56
0.0,0.0,0.0,0.0,30.76,6.0,0.1235,107.0,2.8
0.0,1.0,0.0,1.0,29.56,105.0,5.4308,528.0,6.25
0.0,0.0,0.0,0.0,57.3,25.0,0.5054,436.0,3.67
0.0,0.0,0.0,0.0,29.31,9.0,0.1422,94.0,4.26
0.0,0.0,0.0,0.0,22.34,7.0,0.0521,74.0,0.0
0.0,0.0,0.0,0.0,22.35,13.0,0.1356,713.0,1.4
0.0,0.0,0.0,1.0,68.78,6.0,0.1181,210.0,1.43
0.0,0.0,0.0,1.0,13.52,172.0,3.9971,512.0,3.32
0.0,1.0,0.0,2.0,33.21,105.0,7.2654,424.0,16.51
0.0,0.0,0.0,1.0,40.23,5.0,0.2034,124.0,2.42
0.0,0.0,0.0,0.0,33.04,24.0,0.6785,103.0,11.65
0.0,0.0,0.0,1.0,62.67,7.0,0.1231,224.0,0.89
0.0,0.0,0.0,0.0,47.74,5.0,0.2208,72.0,4.17
0.0,0.0,0.0,1.0,41.02,8.0,0.0975,238.0,0.84
0.0,0.0,0.0,0.0,58.6,7.0,0.1196,285.0,1.05
0.0,0.0,0.0,1.0,58.65,3.0,0.0435,96.0,1.04
0.0,0.0,0.0,-1.0,32.42,32.0,2.1096,343.0,5.25
0.0,0.0,0.0,4.0,46.2,69.0,2.984,577.0,6.59
0.0,0.0,0.0,1.0,38.67,6.0,0.0728,122.0,2.46
0.0,0.0,1.0,2.0,24.81,89.0,3.7171,745.0,6.85
0.0,0.0,0.0,0.0,18.51,4.0,0.1355,74.0,2.7
0.0,0.0,0.0,0.0,15.01,8.0,0.1431,227.0,2.64
0.0,0.0,0.0,0.0,26.47,24.0,0.5047,101.0,1.98
0.0,1.0,1.0,3.0,43.07,86.0,4.4037,640.0,7.5
0.0,0.0,0.0,0.0,44.21,3.0,0.0604,142.0,0.7
0.0,1.0,0.0,8.0,24.8,226.0,8.5313,1367.0,10.02
0.0,0.0,0.0,0.0,27.53,9.0,0.1156,307.0,2.28
0.0,0.0,0.0,0.0,25.88,54.0,2.6393,191.0,10.99
0.0,0.0,0.0,0.0,62.62,13.0,0.2103,176.0,2.84
0.0,0.0,0.0,0.0,28.24,12.0,0.4753,175.0,3.43
0.0,0.0,0.0,1.0,25.38,11.0,0.4629,119.0,5.04
0.0,0.0,0.0,0.0,58.91,4.0,0.0825,300.0,0.67
0.0,0.0,1.0,1.0,46.09,51.0,1.5411,348.0,7.47
0.0,0.0,0.0,0.0,53.6,9.0,0.2023,305.0,1.64
0.0,0.0,0.0,0.0,8.04,2.0,0.0073,124.0,0.81
0.0,0.0,0.0,0.0,24.72,11.0,0.244,119.0,4.2
0.0,0.0,0.0,1.0,36.12,13.0,0.793,140.0,3.57
0.0,0.0,0.0,0.0,76.45,5.0,0.2092,135.0,0.0
0.0,0.0,0.0,0.0,22.15,2.0,0.0711,84.0,2.38
0.0,0.0,0.0,0.0,89.66,1.0,0.0289,114.0,0.88
0.0,0.0,0.0,0.0,28.67,40.0,1.9402,276.0,6.52
0.0,0.0,0.0,0.0,58.99,6.0,0.1347,132.0,1.52
0.0,4.0,0.0,1.0,41.91,370.0,15.4645,1435.0,10.45
0.0,0.0,0.0,0.0,25.44,25.0,0.7403,193.0,7.25
0.0,0.0,0.0,2.0,29.17,103.0,4.8741,779.0,6.55
0.0,0.0,0.0,0.0,51.1,2.0,0.0562,137.0,0.0
0.0,6.0,8.0,9.0,24.95,782.0,24.9888,2284.0,17.86
