Новые комментарии,Поделились,"Отметки ""Не нравится""","Отметки ""Нравится""",Средний процент просмотра (%),Просмотры,Время просмотра (часы),Показы,CTR для значков видео (%)
1.0,0.0,0.0,0.0,42.7,12.0,0.5067,374.0,2.41
1.0,1.0,0.0,0.0,27.81,24.0,0.2281,1514.0,0.92
1.0,0.0,0.0,0.0,41.22,5.0,0.17,313.0,1.28
1.0,0.0,0.0,0.0,38.2,3.0,0.0751,315.0,0.63
1.0,0.0,0.0,0.0,30.23,34.0,1.3934,285.0,3.86
1.0,0.0,0.0,0.0,42.88,36.0,1.012,705.0,2.98
1.0,0.0,0.0,0.0,24.73,14.0,0.3875,611.0,1.15
1.0,0.0,0.0,0.0,37.61,108.0,5.6646,616.0,6.01
1.0,0.0,0.0,0.0,43.9,3.0,0.0465,264.0,0.76
1.0,0.0,0.0,0.0,40.76,14.0,0.2536,505.0,1.58
1.0,0.0,0.0,1.0,22.43,29.0,1.2737,313.0,1.92
1.0,0.0,0.0,0.0,35.73,11.0,0.2729,349.0,1.15
1.0,0.0,0.0,0.0,33.46,47.0,1.7997,1088.0,2.67
1.0,0.0,0.0,0.0,34.08,3.0,0.0347,304.0,0.33
1.0,0.0,0.0,0.0,12.03,41.0,0.6686,580.0,5.0
1.0,0.0,0.0,0.0,30.65,28.0,0.3028,371.0,4.31
1.0,0.0,0.0,1.0,35.62,8.0,0.072,261.0,0.77
1.0,1.0,0.0,4.0,19.74,495.0,15.2231,1286.0,8.01
1.0,0.0,0.0,0.0,29.74,5.0,0.0529,530.0,0.19
1.0,0.0,0.0,0.0,29.02,9.0,0.1973,300.0,1.33
1.0,0.0,0.0,0.0,25.03,19.0,0.1678,341.0,2.35
1.0,0.0,0.0,1.0,44.59,46.0,0.5184,850.0,2.82
1.0,0.0,0.0,0.0,46.05,7.0,0.146,545.0,0.18
1.0,0.0,0.0,0.0,33.27,58.0,1.1041,539.0,3.9
1.0,0.0,0.0,0.0,15.47,5.0,0.0389,267.0,0.75
1.0,0.0,0.0,0.0,37.03,11.0,0.1437,327.0,1.83
1.0,0.0,0.0,1.0,47.52,61.0,2.1902,677.0,4.14
1.0,0.0,0.0,0.0,32.87,94.0,2.9524,1094.0,3.75
1.0,0.0,0.0,0.0,26.02,19.0,0.7704,414.0,1.69
1.0,0.0,0.0,0.0,31.76,14.0,0.1247,346.0,2.89
1.0,0.0,0.0,0.0,23.67,17.0,0.1419,428.0,2.1
1.0,1.0,0.0,0.0,29.73,44.0,2.6929,465.0,4.95
1.0,0.0,0.0,0.0,18.1,15.0,0.1802,302.0,1.32
1.0,0.0,0.0,0.0,51.13,55.0,1.0389,557.0,2.15
1.0,0.0,0.0,0.0,44.83,22.0,0.4328,365.0,3.29
1.0,0.0,0.0,0.0,19.59,3.0,0.0149,238.0,0.84
1.0,3.0,1.0,4.0,27.68,159.0,9.4998,943.0,6.89
1.0,0.0,0.0,1.0,43.01,36.0,1.015,669.0,2.24
1.0,0.0,0.0,1.0,37.71,25.0,1.0579,394.0,3.3
1.0,0.0,0.0,1.0,27.11,44.0,0.9012,564.0,1.42
1.0,0.0,0.0,0.0,26.55,5.0,0.0336,237.0,0.84
1.0,0.0,0.0,0.0,21.78,115.0,2.6439,559.0,5.37
1.0,0.0,0.0,1.0,37.66,25.0,0.2772,431.0,2.09
1.0,0.0,0.0,0.0,33.39,19.0,0.6063,342.0,1.46
1.0,0.0,0.0,0.0,42.86,44.0,1.9906,797.0,2.89
1.0,3.0,0.0,3.0,34.28,153.0,6.5854,1119.0,5.72
1.0,0.0,0.0,0.0,16.45,20.0,0.4833,664.0,1.2
1.0,3.0,3.0,11.0,28.76,970.0,51.6798,5878.0,8.86
1.0,0.0,1.0,1.0,51.32,47.0,0.8509,478.0,4.18
1.0,0.0,0.0,0.0,14.85,5.0,0.04,262.0,0.0
1.0,0.0,0.0,0.0,32.09,25.0,0.283,344.0,1.16
1.0,1.0,0.0,1.0,15.76,223.0,6.178,567.0,6.17
1.0,0.0,0.0,0.0,31.83,22.0,0.2471,417.0,3.12
1.0,0.0,0.0,2.0,21.92,128.0,5.7758,855.0,6.43
1.0,0.0,0.0,1.0,15.36,24.0,0.4393,656.0,2.59
1.0,0.0,0.0,0.0,35.74,11.0,0.1791,419.0,0.95
1.0,0.0,0.0,0.0,32.03,30.0,1.5937,413.0,2.91
1.0,0.0,0.0,0.0,31.92,81.0,1.1777,877.0,3.88
1.0,0.0,0.0,0.0,49.02,9.0,0.201,317.0,0.95
1.0,0.0,0.0,0.0,40.34,14.0,0.309,410.0,1.46
1.0,0.0,1.0,0.0,29.92,64.0,3.2392,676.0,4.29
1.0,0.0,0.0,0.0,49.35,16.0,0.3005,446.0,2.02
1.0,0.0,0.0,0.0,36.55,59.0,2.5099,684.0,5.56
1.0,2.0,0.0,4.0,39.53,191.0,12.5204,1566.0,6.7
1.0,0.0,0.0,0.0,30.28,11.0,0.1832,441.0,0.91
1.0,0.0,0.0,1.0,24.92,41.0,1.9697,497.0,4.02
1.0,0.0,0.0,1.0,27.25,76.0,0.9721,1639.0,2.62
1.0,0.0,0.0,0.0,36.75,6.0,0.1666,306.0,1.31
1.0,1.0,0.0,0.0,33.58,25.0,0.5503,439.0,1.82
1.0,0.0,0.0,0.0,41.18,11.0,0.1145,238.0,2.52
1.0,0.0,1.0,0.0,42.71,25.0,1.5572,413.0,3.39
1.0,0.0,0.0,1.0,24.32,105.0,6.541,934.0,6.85
1.0,0.0,0.0,0.0,40.15,25.0,0.789,1181.0,0.59
1.0,0.0,0.0,0.0,38.99,9.0,0.1023,502.0,1.0
1.0,0.0,0.0,1.0,29.99,14.0,0.4233,595.0,1.01
1.0,2.0,1.0,1.0,17.6,205.0,6.3432,1573.0,8.39
1.0,0.0,0.0,0.0,34.12,17.0,0.7282,427.0,2.81
1.0,0.0,0.0,0.0,6.92,3.0,0.0125,258.0,0.0
1.0,1.0,0.0,2.0,18.83,165.0,7.6473,504.0,6.94
1.0,0.0,0.0,0.0,35.0,16.0,0.3671,340.0,2.35
1.0,0.0,0.0,0.0,20.35,10.0,0.0718,247.0,1.21
1.0,0.0,0.0,0.0,22.29,8.0,0.1199,283.0,1.41
1.0,0.0,0.0,0.0,12.85,11.0,0.1378,335.0,2.09
1.0,0.0,0.0,2.0,29.92,59.0,3.4418,760.0,3.55
1.0,6.0,0.0,6.0,28.66,460.0,31.0924,2126.0,10.68
1.0,0.0,0.0,0.0,14.27,11.0,0.0501,668.0,0.75
1.0,0.0,0.0,1.0,36.54,12.0,0.4457,542.0,0.92
1.0,0.0,0.0,0.0,38.16,12.0,0.2099,398.0,1.26
1.0,1.0,0.0,1.0,42.9,23.0,0.5729,484.0,1.86
1.0,0.0,0.0,0.0,28.35,34.0,0.3401,627.0,2.55
1.0,0.0,0.0,0.0,32.8,18.0,0.4658,278.0,2.16
1.0,0.0,0.0,0.0,34.98,9.0,0.0796,337.0,1.78
1.0,0.0,0.0,0.0,40.67,88.0,3.0618,890.0,5.62
1.0,1.0,0.0,2.0,29.79,343.0,14.9016,1519.0,9.28
1.0,1.0,1.0,3.0,28.35,459.0,21.5759,2782.0,7.94
1.0,0.0,1.0,0.0,20.48,53.0,1.9086,711.0,4.64
1.0,0.0,0.0,0.0,34.5,28.0,0.8881,383.0,2.87
1.0,2.0,0.0,1.0,15.36,67.0,2.1189,847.0,3.19
1.0,0.0,0.0,0.0,19.98,9.0,0.0455,333.0,1.8
1.0,0.0,0.0,0.0,22.13,4.0,0.074,271.0,0.37
1.0,0.0,0.0,0.0,20.85,41.0,1.159,444.0,3.83
1.0,0.0,0.0,0.0,31.44,12.0,0.3092,385.0,1.56
1.0,0.0,0.0,0.0,37.14,17.0,0.2806,428.0,1.4
1.0,0.0,0.0,0.0,5.85,2.0,0.0041,322.0,0.31
1.0,0.0,0.0,0.0,47.38,20.0,0.6686,1081.0,1.02
1.0,0.0,0.0,2.0,22.79,35.0,1.0791,815.0,1.96
1.0,1.0,0.0,5.0,39.91,296.0,16.9998,2325.0,7.4
1.0,0.0,0.0,0.0,28.08,22.0,0.2299,990.0,1.11
1.0,1.0,1.0,1.0,29.03,54.0,2.1204,490.0,3.47
1.0,0.0,1.0,1.0,47.3,357.0,5.9566,1222.0,5.32
1.0,0.0,0.0,0.0,14.51,3.0,0.0106,251.0,0.8
1.0,1.0,0.0,0.0,18.86,57.0,0.8124,457.0,4.16
1.0,0.0,1.0,1.0,25.38,44.0,1.6594,988.0,1.92
1.0,0.0,0.0,0.0,31.55,27.0,0.3881,407.0,2.7
1.0,0.0,0.0,0.0,37.39,64.0,1.3293,461.0,3.25
1.0,0.0,0.0,1.0,29.41,86.0,2.831,643.0,7.0
1.0,3.0,0.0,9.0,32.69,715.0,38.7652,4286.0,9.29
1.0,0.0,0.0,0.0,45.1,47.0,0.5358,771.0,3.76
1.0,0.0,0.0,0.0,47.72,57.0,3.5889,776.0,4.77
1.0,5.0,0.0,5.0,19.28,249.0,9.1072,1141.0,7.1
1.0,0.0,0.0,0.0,46.85,7.0,0.1239,315.0,1.27
1.0,4.0,1.0,10.0,32.84,467.0,25.4311,2794.0,8.05
1.0,0.0,0.0,0.0,30.08,11.0,0.1443,410.0,0.98
1.0,0.0,0.0,0.0,27.73,17.0,0.4505,456.0,1.75
1.0,4.0,0.0,0.0,38.09,145.0,3.0534,598.0,9.03
1.0,0.0,0.0,0.0,29.14,18.0,0.239,429.0,2.1
1.0,0.0,0.0,0.0,19.75,12.0,0.0599,367.0,1.91
1.0,1.0,0.0,0.0,23.06,49.0,0.8538,608.0,3.78
1.0,0.0,0.0,0.0,56.68,21.0,0.8662,534.0,1.87
1.0,0.0,0.0,1.0,53.25,37.0,1.6858,490.0,2.65
1.0,0.0,0.0,0.0,17.44,34.0,0.8038,491.0,3.26
1.0,0.0,0.0,0.0,16.66,5.0,0.0333,274.0,0.73
1.0,0.0,0.0,0.0,32.93,17.0,0.2908,1349.0,0.82
1.0,0.0,0.0,0.0,27.03,46.0,2.1242,747.0,3.21
1.0,0.0,0.0,2.0,42.22,55.0,3.6188,553.0,4.88
1.0,0.0,0.0,0.0,25.71,9.0,0.0585,277.0,1.81
1.0,0.0,0.0,0.0,21.44,17.0,0.2855,377.0,1.86
1.0,0.0,0.0,1.0,12.18,13.0,0.231,395.0,2.78
1.0,4.0,2.0,6.0,25.73,895.0,38.1959,4901.0,10.73
1.0,0.0,0.0,1.0,38.76,28.0,1.2542,343.0,2.92
1.0,0.0,0.0,0.0,37.57,15.0,0.1425,313.0,2.88
1.0,0.0,0.0,0.0,8.88,3.0,0.0361,219.0,0.91
1.0,0.0,0.0,0.0,30.95,8.0,0.1025,260.0,1.54
1.0,0.0,0.0,0.0,36.31,31.0,1.8073,524.0,2.86
1.0,0.0,0.0,0.0,21.9,62.0,1.433,588.0,4.59
1.0,0.0,0.0,0.0,35.89,16.0,0.2919,493.0,2.43
1.0,0.0,0.0,3.0,23.6,244.0,10.6996,1497.0,7.62
1.0,0.0,0.0,0.0,39.3,23.0,0.4394,384.0,1.56
1.0,0.0,1.0,0.0,33.78,14.0,0.1406,281.0,1.42
1.0,4.0,1.0,12.0,27.41,399.0,18.1367,2455.0,5.66
1.0,0.0,0.0,1.0,52.79,50.0,2.2583,343.0,5.54
1.0,0.0,0.0,2.0,26.46,126.0,6.8615,703.0,7.82
1.0,0.0,1.0,0.0,14.68,116.0,4.1527,821.0,5.6
1.0,0.0,0.0,0.0,14.71,16.0,0.1758,806.0,0.74
1.0,0.0,0.0,1.0,21.29,59.0,1.6086,543.0,6.26
1.0,0.0,0.0,0.0,42.21,51.0,3.1397,470.0,6.17
1.0,0.0,0.0,1.0,21.12,36.0,1.7174,426.0,4.23
1.0,0.0,0.0,0.0,38.44,69.0,3.205,661.0,5.75
1.0,0.0,0.0,0.0,35.81,10.0,0.1005,391.0,0.51
1.0,0.0,0.0,1.0,47.57,20.0,1.0755,533.0,1.31
1.0,0.0,0.0,0.0,1.47,3.0,0.0086,294.0,0.34
1.0,0.0,0.0,1.0,37.4,25.0,0.3298,398.0,2.01
1.0,0.0,0.0,0.0,52.74,17.0,0.3163,396.0,2.02
1.0,0.0,0.0,0.0,25.85,19.0,0.2238,414.0,2.9
1.0,1.0,0.0,2.0,29.63,189.0,12.6486,1630.0,5.4
1.0,0.0,0.0,0.0,21.79,8.0,0.2542,284.0,1.06
1.0,0.0,0.0,0.0,51.56,18.0,0.2913,493.0,1.42
1.0,0.0,0.0,0.0,31.13,13.0,0.2079,410.0,1.22
1.0,0.0,0.0,1.0,23.99,36.0,0.9091,1002.0,2.69
1.0,0.0,0.0,0.0,13.77,15.0,0.28,289.0,3.11
1.0,0.0,0.0,0.0,45.83,38.0,0.6095,728.0,1.79
1.0,0.0,0.0,0.0,58.48,38.0,0.9876,493.0,3.85
1.0,0.0,0.0,0.0,30.95,9.0,0.0851,350.0,1.43
1.0,0.0,0.0,3.0,18.28,192.0,6.522,1187.0,8.09
1.0,0.0,0.0,0.0,21.1,10.0,0.1149,338.0,2.37
1.0,2.0,0.0,6.0,39.51,345.0,25.3321,2834.0,6.28
1.0,0.0,0.0,0.0,34.0,23.0,0.669,389.0,2.57
1.0,0.0,0.0,0.0,38.63,3.0,0.0406,294.0,0.34
1.0,0.0,0.0,1.0,48.23,37.0,1.3483,641.0,3.74
1.0,0.0,0.0,2.0,29.23,267.0,10.5788,1526.0,7.14
1.0,0.0,0.0,0.0,35.78,3.0,0.0614,294.0,0.34
1.0,0.0,0.0,2.0,22.78,31.0,0.5865,684.0,1.02
1.0,0.0,0.0,0.0,21.6,8.0,0.3211,339.0,2.06
1.0,0.0,0.0,0.0,12.33,7.0,0.0911,271.0,1.11
1.0,0.0,0.0,0.0,33.41,6.0,0.1331,309.0,1.29
1.0,0.0,0.0,0.0,37.42,25.0,0.33,663.0,1.66
1.0,0.0,0.0,2.0,44.63,69.0,1.0863,979.0,3.17
1.0,0.0,0.0,1.0,41.96,16.0,0.2424,446.0,1.79
1.0,0.0,0.0,0.0,38.98,22.0,0.3716,590.0,1.86
1.0,0.0,0.0,0.0,12.63,10.0,0.1712,343.0,1.17
1.0,0.0,1.0,0.0,31.15,57.0,2.5896,498.0,5.22
1.0,0.0,0.0,0.0,17.64,16.0,0.1348,311.0,1.93
1.0,0.0,0.0,0.0,31.62,24.0,0.2677,409.0,2.93
1.0,0.0,0.0,0.0,37.46,12.0,0.1711,813.0,0.49
1.0,0.0,0.0,0.0,34.92,56.0,1.673,476.0,2.31
1.0,0.0,0.0,0.0,25.96,17.0,0.7307,560.0,1.25
1.0,0.0,0.0,0.0,37.48,20.0,0.2644,306.0,2.29
1.0,1.0,1.0,0.0,29.83,23.0,0.2592,372.0,2.42
1.0,0.0,0.0,0.0,30.59,9.0,0.1552,334.0,0.9
1.0,2.0,1.0,2.0,39.5,125.0,5.2114,1186.0,4.47
1.0,0.0,0.0,0.0,26.12,26.0,0.581,305.0,3.93
1.0,0.0,0.0,0.0,33.13,5.0,0.0515,266.0,0.38
1.0,0.0,0.0,1.0,27.91,75.0,4.1,537.0,7.26
1.0,0.0,0.0,1.0,38.05,74.0,3.5353,1517.0,2.04
0.0,0.0,0.0,0.0,42.64,13.0,0.1956,258.0,2.71
0.0,0.0,0.0,1.0,27.91,32.0,0.7641,339.0,3.24
0.0,0.0,0.0,0.0,27.34,18.0,0.1244,256.0,3.52
0.0,0.0,0.0,0.0,37.0,16.0,0.2088,309.0,2.27
0.0,0.0,0.0,1.0,15.76,33.0,0.8623,522.0,3.83
0.0,0.0,0.0,7.0,21.95,139.0,6.2804,922.0,8.89
0.0,1.0,0.0,9.0,23.67,290.0,16.186,1701.0,10.29
0.0,2.0,0.0,2.0,33.43,385.0,18.7672,2209.0,8.37
0.0,0.0,0.0,0.0,63.03,14.0,0.5662,235.0,3.4
0.0,0.0,0.0,0.0,28.91,5.0,0.051,171.0,1.75
0.0,0.0,0.0,0.0,28.56,32.0,2.2493,378.0,4.5
0.0,0.0,0.0,0.0,41.83,15.0,0.2858,361.0,1.66
0.0,0.0,0.0,0.0,37.68,25.0,0.9943,262.0,4.96
0.0,0.0,0.0,0.0,33.51,25.0,1.473,363.0,4.13
0.0,1.0,2.0,7.0,36.27,393.0,20.7892,1757.0,9.33
0.0,0.0,0.0,3.0,32.48,114.0,4.6496,1208.0,5.96
0.0,2.0,1.0,8.0,33.14,341.0,15.3205,2203.0,8.03
0.0,0.0,0.0,0.0,26.45,16.0,0.107,224.0,1.79
0.0,0.0,0.0,3.0,11.07,162.0,4.7733,410.0,7.32
0.0,0.0,1.0,0.0,19.72,80.0,4.3557,560.0,8.75
0.0,3.0,1.0,8.0,32.11,320.0,22.1756,771.0,14.27
0.0,0.0,0.0,0.0,24.78,10.0,0.0874,169.0,2.96
0.0,1.0,0.0,2.0,25.1,83.0,2.8243,578.0,3.81
0.0,0.0,0.0,0.0,38.6,32.0,0.8097,386.0,3.89
0.0,0.0,0.0,0.0,24.61,8.0,0.0498,192.0,1.56
0.0,0.0,0.0,0.0,58.69,24.0,0.356,249.0,2.81
0.0,0.0,0.0,0.0,37.84,36.0,0.4806,408.0,3.92
0.0,0.0,0.0,0.0,43.51,13.0,0.1995,316.0,1.58
0.0,10.0,1.0,22.0,32.89,986.0,63.5163,8072.0,6.24
0.0,0.0,0.0,0.0,28.66,14.0,0.1416,239.0,3.77
0.0,0.0,0.0,0.0,58.21,12.0,0.5278,334.0,1.8
0.0,0.0,0.0,0.0,24.72,12.0,0.1047,239.0,2.09
0.0,2.0,0.0,1.0,32.4,532.0,25.1359,2187.0,10.15
0.0,0.0,0.0,0.0,28.61,49.0,2.0447,338.0,4.14
0.0,0.0,0.0,0.0,41.25,41.0,0.4275,632.0,3.48
0.0,0.0,0.0,1.0,30.62,217.0,9.6905,838.0,6.68
0.0,0.0,0.0,0.0,34.33,17.0,0.1475,304.0,3.62
0.0,0.0,0.0,0.0,45.72,7.0,0.2738,217.0,1.38
0.0,0.0,0.0,0.0,27.65,28.0,0.3527,322.0,3.11
0.0,2.0,0.0,1.0,50.42,18.0,0.9579,319.0,2.51
0.0,0.0,0.0,0.0,32.55,5.0,0.0411,223.0,0.9
0.0,0.0,0.0,1.0,31.04,95.0,1.6953,4776.0,1.61
0.0,0.0,0.0,0.0,40.79,36.0,0.669,520.0,3.27
0.0,0.0,0.0,0.0,52.58,42.0,4.1041,564.0,4.79
0.0,0.0,0.0,0.0,38.97,5.0,0.0493,192.0,1.04
0.0,0.0,0.0,1.0,36.45,106.0,2.9192,938.0,5.22
0.0,0.0,0.0,1.0,26.57,47.0,2.3208,445.0,4.27
0.0,0.0,0.0,0.0,37.1,34.0,0.445,451.0,3.99
0.0,4.0,0.0,18.0,33.16,1184.0,57.2485,4194.0,15.0
0.0,0.0,0.0,0.0,18.26,5.0,0.0231,157.0,1.27
0.0,2.0,0.0,0.0,31.48,83.0,3.2879,508.0,3.54
0.0,0.0,0.0,0.0,41.48,17.0,0.2488,275.0,2.55
0.0,0.0,0.0,1.0,34.14,37.0,0.9543,382.0,3.66
0.0,0.0,0.0,0.0,37.9,28.0,0.3832,369.0,5.15
0.0,0.0,0.0,2.0,37.73,33.0,0.4393,369.0,5.96
0.0,0.0,0.0,0.0,39.17,18.0,0.2487,257.0,3.89
