Новые комментарии,Поделились,"Отметки ""Не нравится""","Отметки ""Нравится""",Средний процент просмотра (%),Просмотры,Время просмотра (часы),Показы,CTR для значков видео (%)
0.0,0.0,0.0,0.0,23.73,11.0,0.1443,467.0,0.86
0.0,0.0,0.0,0.0,60.58,7.0,0.1414,316.0,0.95
0.0,0.0,0.0,1.0,40.93,32.0,0.5057,503.0,2.19
0.0,0.0,0.0,0.0,56.94,6.0,0.1205,484.0,0.62
0.0,0.0,0.0,0.0,36.78,22.0,1.3665,423.0,3.07
0.0,0.0,0.0,0.0,43.43,5.0,0.1743,272.0,1.1
0.0,0.0,0.0,3.0,40.29,143.0,8.9773,1940.0,5.26
0.0,0.0,0.0,0.0,43.11,22.0,0.3715,415.0,1.93
0.0,0.0,0.0,0.0,46.43,9.0,0.1056,214.0,0.93
0.0,1.0,2.0,2.0,32.66,222.0,7.8747,1303.0,7.06
0.0,0.0,0.0,0.0,34.91,30.0,0.3695,562.0,2.67
0.0,0.0,0.0,0.0,35.14,6.0,0.0837,468.0,0.64
0.0,0.0,0.0,0.0,41.49,23.0,0.3366,470.0,0.85
0.0,0.0,0.0,0.0,44.3,14.0,0.6546,265.0,3.77
0.0,0.0,0.0,0.0,100.03,2.0,0.0872,197.0,0.51
0.0,0.0,0.0,0.0,40.32,5.0,0.0442,201.0,1.99
0.0,0.0,0.0,1.0,39.82,17.0,0.252,470.0,2.55
0.0,0.0,0.0,0.0,17.23,22.0,0.3621,278.0,1.44
0.0,0.0,0.0,1.0,10.83,83.0,0.517,392.0,1.28
0.0,0.0,0.0,0.0,40.54,13.0,0.5681,381.0,2.1
0.0,0.0,0.0,0.0,45.14,13.0,0.7287,292.0,1.37
0.0,0.0,0.0,2.0,34.49,69.0,3.8341,780.0,5.26
0.0,0.0,0.0,0.0,55.76,19.0,0.4061,410.0,1.95
0.0,0.0,0.0,3.0,33.08,198.0,7.8784,1482.0,9.65
0.0,0.0,0.0,0.0,42.32,21.0,0.3136,529.0,1.51
0.0,0.0,0.0,0.0,40.3,28.0,2.0343,318.0,7.86
0.0,0.0,0.0,1.0,59.12,14.0,0.2759,434.0,1.84
0.0,0.0,0.0,1.0,24.96,100.0,5.4224,1041.0,4.32
0.0,0.0,0.0,0.0,0.0,1.0,0.0,164.0,0.0
0.0,1.0,0.0,1.0,31.02,125.0,2.7463,779.0,5.52
0.0,0.0,0.0,0.0,11.14,28.0,0.5614,462.0,3.46
0.0,0.0,0.0,0.0,33.59,35.0,0.3821,420.0,5.24
0.0,0.0,0.0,0.0,45.6,14.0,0.7377,265.0,2.64
0.0,0.0,0.0,0.0,29.39,20.0,0.1486,481.0,1.66
0.0,0.0,0.0,1.0,41.02,37.0,1.8635,511.0,4.5
0.0,2.0,0.0,7.0,32.19,629.0,28.4561,4595.0,7.12
0.0,0.0,0.0,0.0,36.1,2.0,0.0182,169.0,0.59
0.0,0.0,0.0,0.0,23.33,27.0,0.9991,403.0,3.97
0.0,0.0,0.0,0.0,28.28,66.0,2.2964,547.0,3.29
0.0,0.0,0.0,1.0,48.42,60.0,1.2186,907.0,3.75
0.0,0.0,0.0,0.0,48.05,9.0,0.2402,394.0,1.78
0.0,0.0,0.0,0.0,44.49,10.0,0.1409,250.0,2.8
0.0,0.0,0.0,0.0,40.73,27.0,0.7484,367.0,3.27
0.0,0.0,0.0,0.0,56.44,7.0,0.1339,634.0,0.79
0.0,0.0,0.0,0.0,65.08,9.0,0.179,320.0,0.94
0.0,0.0,0.0,1.0,44.97,7.0,0.1985,379.0,0.53
0.0,0.0,0.0,0.0,51.83,24.0,0.3594,349.0,3.15
0.0,0.0,0.0,0.0,38.4,17.0,0.2303,298.0,4.7
0.0,0.0,0.0,0.0,51.43,5.0,0.185,258.0,0.39
0.0,0.0,0.0,0.0,29.46,17.0,0.3992,842.0,1.19
0.0,0.0,0.0,0.0,20.89,24.0,0.6672,371.0,1.89
0.0,0.0,0.0,1.0,39.3,18.0,0.7408,409.0,2.69
0.0,0.0,0.0,0.0,53.44,7.0,0.1943,439.0,0.68
0.0,0.0,0.0,0.0,34.94,27.0,0.2935,344.0,5.23
0.0,0.0,0.0,0.0,39.52,6.0,0.0698,508.0,0.59
0.0,0.0,0.0,0.0,61.28,4.0,0.1607,235.0,0.0
0.0,0.0,0.0,0.0,17.45,14.0,0.1065,697.0,1.29
0.0,5.0,3.0,19.0,31.91,1059.0,67.3905,7139.0,8.46
0.0,0.0,0.0,1.0,29.23,12.0,0.1238,428.0,1.17
0.0,4.0,1.0,2.0,27.5,138.0,5.44,1134.0,8.2
0.0,0.0,0.0,0.0,38.11,13.0,0.49,300.0,2.0
0.0,0.0,0.0,0.0,64.83,8.0,0.3155,177.0,3.39
0.0,0.0,0.0,0.0,55.72,5.0,0.0952,527.0,0.38
0.0,0.0,0.0,0.0,33.16,13.0,0.3556,336.0,2.38
0.0,0.0,0.0,0.0,29.17,9.0,0.1612,537.0,0.93
0.0,0.0,0.0,0.0,34.05,6.0,0.0516,202.0,1.49
0.0,0.0,1.0,0.0,26.71,31.0,1.0902,422.0,3.79
0.0,0.0,0.0,2.0,39.89,31.0,0.8107,779.0,1.41
0.0,0.0,0.0,0.0,20.92,17.0,0.317,349.0,3.44
0.0,0.0,0.0,0.0,18.19,14.0,0.285,496.0,2.22
0.0,0.0,1.0,1.0,38.01,173.0,9.1701,1050.0,9.71
0.0,0.0,0.0,0.0,68.86,4.0,0.0865,254.0,1.18
0.0,1.0,0.0,0.0,27.28,13.0,0.1064,307.0,2.28
0.0,2.0,0.0,2.0,32.31,61.0,2.5346,684.0,5.99
0.0,0.0,0.0,0.0,37.85,8.0,0.0597,204.0,2.45
0.0,0.0,0.0,0.0,33.39,7.0,0.1039,358.0,1.4
0.0,0.0,0.0,0.0,3.2,41.0,0.2487,323.0,2.48
0.0,0.0,0.0,0.0,27.92,18.0,0.349,410.0,1.95
0.0,0.0,0.0,0.0,36.16,27.0,1.1172,619.0,3.55
0.0,4.0,0.0,4.0,41.65,184.0,9.325,1613.0,4.84
0.0,0.0,0.0,0.0,26.96,23.0,0.9389,432.0,3.01
0.0,0.0,0.0,14.0,47.31,471.0,20.5497,5521.0,5.2
0.0,0.0,0.0,0.0,68.01,11.0,0.2535,322.0,2.48
0.0,0.0,0.0,1.0,10.57,28.0,0.4011,552.0,2.72
0.0,0.0,0.0,0.0,25.46,15.0,0.1177,305.0,2.62
0.0,0.0,0.0,0.0,51.52,8.0,0.1042,256.0,1.17
0.0,0.0,0.0,0.0,29.0,1.0,0.0073,266.0,0.0
0.0,0.0,0.0,0.0,45.35,33.0,0.4988,267.0,3.75
0.0,2.0,1.0,3.0,25.7,306.0,11.6017,1068.0,7.87
0.0,1.0,0.0,1.0,35.47,145.0,8.457,1320.0,4.02
0.0,0.0,0.0,0.0,50.33,10.0,0.2489,216.0,2.31
0.0,0.0,0.0,0.0,41.09,24.0,0.7615,465.0,3.01
0.0,0.0,0.0,1.0,50.17,18.0,0.3311,374.0,2.67
0.0,0.0,0.0,0.0,51.11,2.0,0.0363,458.0,0.0
0.0,0.0,0.0,0.0,99.77,1.0,0.0188,176.0,0.57
0.0,1.0,0.0,1.0,22.79,51.0,1.1007,473.0,6.13
0.0,0.0,0.0,2.0,26.35,23.0,1.1867,391.0,4.09
0.0,0.0,0.0,0.0,64.06,6.0,0.0929,269.0,1.12
0.0,0.0,0.0,0.0,27.3,7.0,0.1444,416.0,0.24
0.0,0.0,0.0,0.0,59.87,13.0,0.2227,347.0,1.44
0.0,0.0,0.0,0.0,33.38,11.0,0.1132,456.0,1.1
0.0,0.0,0.0,0.0,52.71,51.0,0.6795,734.0,3.27
0.0,0.0,0.0,0.0,82.13,3.0,0.1116,483.0,0.41
0.0,0.0,0.0,0.0,33.45,46.0,0.8805,500.0,3.6
0.0,0.0,0.0,0.0,16.78,7.0,0.0591,282.0,1.42
0.0,0.0,0.0,0.0,62.09,14.0,0.2656,479.0,1.46
0.0,1.0,0.0,0.0,42.72,52.0,1.5365,563.0,3.55
0.0,0.0,0.0,0.0,34.49,12.0,0.1345,297.0,2.02
0.0,1.0,0.0,2.0,27.46,48.0,1.4827,361.0,4.43
0.0,0.0,0.0,1.0,53.83,20.0,0.4905,495.0,2.63
0.0,4.0,1.0,12.0,14.47,702.0,13.1482,2921.0,10.24
0.0,0.0,0.0,2.0,32.65,76.0,2.3367,854.0,2.46
0.0,0.0,0.0,0.0,50.33,26.0,2.0101,532.0,3.76
0.0,0.0,1.0,2.0,31.3,219.0,7.2915,1180.0,7.29
0.0,0.0,0.0,0.0,60.48,5.0,0.0848,310.0,0.65
0.0,0.0,0.0,0.0,30.79,10.0,0.1497,812.0,0.86
0.0,0.0,0.0,0.0,28.39,78.0,5.0625,500.0,5.6
0.0,0.0,0.0,0.0,45.96,14.0,0.1841,602.0,1.0
0.0,1.0,0.0,2.0,24.37,77.0,4.0503,632.0,6.96
0.0,0.0,0.0,0.0,21.73,19.0,0.8497,565.0,1.95
0.0,0.0,0.0,2.0,33.2,44.0,2.1303,406.0,5.17
0.0,3.0,0.0,10.0,40.75,528.0,23.6053,2875.0,7.17
0.0,0.0,0.0,1.0,24.96,30.0,1.094,1520.0,0.92
0.0,0.0,0.0,0.0,32.62,19.0,0.4115,289.0,1.38
0.0,0.0,0.0,0.0,34.17,7.0,0.0631,702.0,0.28
0.0,0.0,0.0,0.0,29.61,10.0,0.1094,418.0,0.96
0.0,0.0,0.0,0.0,42.92,24.0,0.4521,356.0,1.69
0.0,1.0,0.0,0.0,36.64,28.0,0.3591,653.0,0.77
0.0,0.0,0.0,0.0,31.31,37.0,0.4376,433.0,3.7
0.0,0.0,0.0,0.0,11.45,6.0,0.024,976.0,0.41
0.0,0.0,0.0,0.0,35.71,5.0,0.2182,314.0,1.27
0.0,0.0,0.0,0.0,15.1,3.0,0.0115,237.0,0.84
0.0,1.0,0.0,1.0,32.98,152.0,10.4845,1277.0,7.2
0.0,0.0,1.0,1.0,45.9,33.0,0.9299,608.0,1.81
0.0,0.0,0.0,0.0,29.71,41.0,1.8613,394.0,4.57
0.0,0.0,0.0,0.0,24.38,20.0,0.3589,710.0,1.69
0.0,1.0,2.0,6.0,19.08,492.0,21.8573,6251.0,4.11
0.0,0.0,0.0,0.0,14.71,27.0,0.4489,1097.0,2.1
0.0,0.0,0.0,1.0,41.79,65.0,5.6735,540.0,6.48
0.0,0.0,0.0,0.0,36.91,8.0,0.0681,194.0,2.06
0.0,4.0,2.0,0.0,40.35,313.0,11.0163,2205.0,8.62
0.0,0.0,0.0,0.0,19.56,9.0,0.1707,753.0,0.66
0.0,0.0,0.0,0.0,31.71,7.0,0.1985,642.0,0.78
0.0,0.0,0.0,1.0,53.1,26.0,1.5494,417.0,4.56
0.0,0.0,0.0,0.0,30.79,13.0,0.2023,792.0,1.26
0.0,0.0,0.0,0.0,29.53,76.0,1.6955,651.0,2.61
0.0,0.0,1.0,1.0,29.37,164.0,5.0841,683.0,5.12
0.0,4.0,1.0,17.0,44.03,428.0,23.8173,2611.0,8.81
0.0,0.0,0.0,0.0,35.79,9.0,0.0948,340.0,0.88
0.0,0.0,0.0,0.0,62.56,39.0,1.3555,591.0,3.55
0.0,0.0,0.0,1.0,19.43,23.0,0.3972,492.0,1.63
0.0,0.0,0.0,0.0,35.29,29.0,0.307,342.0,4.09
0.0,0.0,0.0,0.0,31.66,12.0,0.5266,261.0,3.45
0.0,0.0,0.0,0.0,29.68,21.0,0.3082,322.0,0.93
0.0,0.0,0.0,1.0,7.62,13.0,0.1213,988.0,0.81
0.0,0.0,0.0,0.0,43.53,31.0,1.7953,345.0,5.22
0.0,0.0,0.0,1.0,43.49,16.0,0.2165,369.0,2.98
0.0,0.0,0.0,0.0,35.48,70.0,2.4906,1097.0,4.19
0.0,0.0,0.0,0.0,40.99,22.0,0.8041,480.0,2.5
0.0,1.0,0.0,3.0,17.64,156.0,3.8678,1765.0,2.66
0.0,0.0,0.0,2.0,32.84,117.0,4.8238,1223.0,5.4
0.0,0.0,0.0,1.0,25.68,17.0,0.5966,495.0,2.63
0.0,0.0,2.0,0.0,32.18,104.0,5.7352,873.0,6.19
0.0,0.0,0.0,0.0,50.88,25.0,0.8516,394.0,4.57
0.0,3.0,0.0,2.0,30.38,499.0,26.5335,3281.0,4.88
0.0,0.0,0.0,-1.0,53.97,29.0,0.5521,612.0,2.94
0.0,0.0,0.0,0.0,83.04,4.0,0.179,302.0,0.66
0.0,0.0,0.0,0.0,39.25,19.0,0.2486,472.0,1.06
0.0,0.0,0.0,0.0,39.63,14.0,0.1588,409.0,1.96
0.0,0.0,0.0,1.0,33.75,109.0,7.6634,856.0,6.66
0.0,0.0,0.0,0.0,41.24,12.0,0.5003,300.0,2.0
0.0,0.0,0.0,0.0,48.36,25.0,1.0343,299.0,6.02
0.0,0.0,0.0,0.0,41.07,27.0,0.3111,552.0,2.17
0.0,0.0,0.0,0.0,64.65,11.0,0.6578,215.0,1.4
0.0,0.0,0.0,0.0,43.76,23.0,0.2991,519.0,2.12
0.0,0.0,0.0,0.0,41.93,15.0,0.1834,532.0,1.32
0.0,0.0,0.0,0.0,58.59,8.0,0.1159,249.0,1.61
0.0,0.0,0.0,0.0,22.04,79.0,3.5403,621.0,3.86
0.0,1.0,0.0,1.0,41.58,63.0,2.4522,1095.0,4.47
0.0,0.0,0.0,0.0,38.73,32.0,0.389,433.0,3.0
0.0,1.0,0.0,2.0,31.12,147.0,7.7006,1253.0,6.38
0.0,0.0,0.0,0.0,11.86,21.0,0.456,277.0,2.89
0.0,0.0,0.0,0.0,16.54,13.0,0.2563,511.0,1.37
0.0,0.0,0.0,0.0,24.77,43.0,0.8461,301.0,1.99
0.0,3.0,0.0,-1.0,48.7,143.0,8.2797,1385.0,4.19
0.0,0.0,0.0,1.0,40.89,6.0,0.1118,359.0,1.11
0.0,1.0,0.0,0.0,20.94,34.0,0.3322,2494.0,1.12
0.0,0.0,0.0,0.0,29.25,4.0,0.0279,199.0,1.51
0.0,0.0,0.0,4.0,33.32,88.0,5.5391,608.0,6.91
0.0,0.0,0.0,0.0,39.55,42.0,0.4291,482.0,3.73
0.0,3.0,1.0,7.0,37.68,340.0,17.9735,1922.0,9.68
0.0,0.0,0.0,0.0,35.21,28.0,1.635,399.0,4.01
0.0,0.0,0.0,1.0,24.9,14.0,0.122,752.0,1.33
0.0,0.0,0.0,1.0,40.49,117.0,3.1054,887.0,5.52
0.0,0.0,0.0,0.0,38.27,34.0,0.5457,759.0,1.45
0.0,0.0,0.0,0.0,52.1,17.0,0.4035,441.0,3.17
0.0,1.0,0.0,3.0,11.06,133.0,1.3197,2823.0,3.83
0.0,0.0,0.0,1.0,36.11,42.0,2.5617,441.0,6.8
0.0,0.0,0.0,1.0,57.28,13.0,0.4075,416.0,1.44
0.0,0.0,0.0,0.0,5.84,9.0,0.0845,318.0,0.94
0.0,0.0,0.0,0.0,39.6,23.0,0.2935,378.0,3.17
0.0,0.0,1.0,1.0,29.46,100.0,4.9834,1045.0,5.36
0.0,0.0,0.0,1.0,60.1,10.0,0.2287,408.0,1.23
0.0,0.0,0.0,2.0,43.91,37.0,1.8909,491.0,4.89
0.0,0.0,0.0,5.0,36.19,228.0,13.384,1903.0,7.09
0.0,0.0,0.0,1.0,25.59,9.0,0.1267,380.0,0.79
0.0,2.0,0.0,0.0,34.61,61.0,4.0705,714.0,6.02
0.0,0.0,0.0,0.0,38.0,29.0,0.5111,572.0,2.27
0.0,0.0,0.0,0.0,38.02,24.0,0.8262,356.0,4.21
0.0,0.0,0.0,0.0,30.57,11.0,0.2485,509.0,1.77
0.0,0.0,0.0,1.0,46.17,22.0,0.6659,520.0,2.69
0.0,0.0,0.0,0.0,40.43,4.0,0.0409,306.0,0.65
0.0,4.0,0.0,11.0,28.01,285.0,12.995,2496.0,6.37
0.0,0.0,0.0,2.0,28.66,51.0,2.1313,658.0,4.71
0.0,0.0,0.0,0.0,54.47,4.0,0.049,188.0,1.6
0.0,0.0,0.0,1.0,7.17,10.0,0.0892,1067.0,0.66
0.0,1.0,0.0,0.0,27.67,62.0,2.4689,371.0,7.01
0.0,0.0,0.0,2.0,21.94,67.0,3.6791,647.0,5.56
0.0,0.0,0.0,0.0,47.18,21.0,1.5025,319.0,3.76
0.0,0.0,0.0,0.0,48.15,26.0,0.9842,619.0,2.58
0.0,0.0,0.0,0.0,48.3,6.0,0.0845,376.0,0.8
0.0,2.0,1.0,2.0,29.5,281.0,15.7064,1110.0,7.3
0.0,0.0,0.0,0.0,24.07,15.0,0.3641,484.0,2.27
0.0,1.0,0.0,1.0,18.98,135.0,4.3773,1177.0,7.39
0.0,0.0,0.0,0.0,39.65,21.0,1.0454,557.0,1.62
0.0,0.0,0.0,2.0,19.9,54.0,1.0719,473.0,7.61
0.0,0.0,0.0,0.0,72.65,7.0,0.3051,259.0,0.39
0.0,2.0,1.0,2.0,22.68,172.0,9.4064,668.0,8.08
0.0,0.0,0.0,2.0,43.14,36.0,2.6748,342.0,5.56
0.0,0.0,0.0,0.0,34.05,11.0,0.231,436.0,0.92
0.0,0.0,0.0,0.0,41.15,8.0,0.1097,222.0,1.8
0.0,0.0,0.0,0.0,36.13,5.0,0.1214,301.0,1.0
0.0,1.0,0.0,0.0,33.8,75.0,1.6618,580.0,3.28
0.0,0.0,0.0,0.0,29.61,15.0,0.433,353.0,2.27
0.0,0.0,0.0,0.0,28.56,89.0,4.9572,751.0,5.06
0.0,0.0,0.0,0.0,47.52,6.0,0.0911,451.0,0.89
0.0,0.0,0.0,0.0,66.18,8.0,0.5383,475.0,1.05
0.0,0.0,0.0,0.0,64.67,8.0,0.2371,358.0,1.4
0.0,0.0,0.0,0.0,71.34,6.0,0.1356,276.0,1.09
