Новые комментарии,Поделились,"Отметки ""Не нравится""","Отметки ""Нравится""",Средний процент просмотра (%),Просмотры,Время просмотра (часы),Показы,CTR для значков видео (%)
0.0,0.0,0.0,0.0,25.33,12.0,0.1613,219.0,0.91
0.0,0.0,0.0,1.0,49.02,43.0,0.8724,480.0,5.63
0.0,0.0,0.0,1.0,40.89,27.0,1.4597,379.0,3.43
0.0,0.0,0.0,0.0,72.44,4.0,0.1859,104.0,0.96
0.0,0.0,0.0,0.0,40.58,13.0,0.6126,321.0,2.18
0.0,1.0,1.0,3.0,19.42,271.0,10.1138,1161.0,7.67
0.0,0.0,0.0,0.0,43.18,3.0,0.0396,106.0,0.94
0.0,0.0,0.0,2.0,22.61,74.0,2.4813,3883.0,1.16
0.0,0.0,0.0,0.0,52.14,2.0,0.0368,298.0,0.0
0.0,0.0,0.0,4.0,26.54,140.0,4.5002,915.0,9.29
0.0,0.0,0.0,2.0,21.67,14.0,0.1003,379.0,2.37
0.0,0.0,0.0,0.0,66.96,2.0,0.0465,197.0,0.0
0.0,0.0,0.0,0.0,37.15,22.0,0.3724,179.0,4.47
0.0,0.0,0.0,0.0,25.91,18.0,0.4832,333.0,2.7
0.0,0.0,0.0,7.0,28.38,52.0,1.8242,2542.0,0.67
0.0,1.0,0.0,1.0,27.86,23.0,0.3613,3729.0,0.32
0.0,0.0,0.0,0.0,7.9,7.0,0.0213,893.0,0.45
0.0,0.0,0.0,0.0,10.15,15.0,0.2199,814.0,0.37
0.0,0.0,0.0,0.0,22.16,29.0,0.5373,205.0,1.46
0.0,0.0,0.0,1.0,29.5,40.0,1.3307,516.0,1.94
0.0,0.0,0.0,0.0,69.07,5.0,0.3482,118.0,3.39
0.0,0.0,0.0,0.0,90.66,1.0,0.0343,191.0,0.0
0.0,0.0,0.0,0.0,42.29,16.0,1.1896,200.0,1.5
0.0,0.0,0.0,0.0,25.19,28.0,0.4623,379.0,0.79
0.0,0.0,0.0,1.0,33.89,35.0,1.4499,418.0,5.5
0.0,0.0,0.0,2.0,28.85,114.0,4.4589,432.0,4.17
0.0,0.0,0.0,0.0,1.5,2.0,0.0023,160.0,0.63
0.0,0.0,0.0,0.0,44.37,6.0,0.0939,177.0,1.13
0.0,0.0,0.0,0.0,45.96,5.0,0.0581,112.0,1.79
0.0,0.0,0.0,1.0,18.5,56.0,2.7372,253.0,3.95
0.0,0.0,0.0,0.0,26.87,17.0,1.2256,209.0,2.39
0.0,1.0,0.0,14.0,30.15,238.0,15.4871,995.0,11.66
0.0,0.0,0.0,0.0,12.17,22.0,0.209,1100.0,1.45
0.0,0.0,0.0,0.0,49.15,11.0,0.1712,511.0,1.57
0.0,4.0,2.0,5.0,30.56,250.0,14.3241,2636.0,6.26
0.0,0.0,0.0,0.0,41.87,3.0,0.0384,98.0,3.06
0.0,0.0,0.0,2.0,23.95,37.0,0.9035,577.0,3.12
0.0,0.0,0.0,0.0,22.23,54.0,1.6273,283.0,3.18
0.0,0.0,0.0,0.0,35.19,24.0,1.5134,401.0,5.24
0.0,0.0,0.0,0.0,28.08,20.0,0.3557,212.0,1.42
0.0,1.0,0.0,3.0,26.93,49.0,2.075,2322.0,1.16
0.0,0.0,0.0,1.0,23.99,16.0,0.5673,363.0,2.2
0.0,0.0,0.0,0.0,64.73,1.0,0.0144,102.0,0.0
0.0,0.0,1.0,2.0,28.81,172.0,6.9645,1119.0,7.42
0.0,5.0,0.0,15.0,26.11,596.0,28.9222,2482.0,13.5
0.0,0.0,0.0,0.0,32.15,7.0,0.2231,566.0,0.88
0.0,0.0,0.0,2.0,8.35,42.0,1.3136,3836.0,0.52
0.0,0.0,0.0,0.0,20.99,4.0,0.0674,272.0,0.74
0.0,2.0,0.0,7.0,31.71,296.0,15.9833,2053.0,8.77
0.0,0.0,0.0,2.0,22.1,31.0,0.3902,3123.0,0.48
0.0,0.0,0.0,0.0,58.2,14.0,0.1946,283.0,2.12
0.0,0.0,0.0,0.0,41.66,8.0,0.0842,394.0,1.02
0.0,0.0,0.0,0.0,16.16,63.0,2.1292,395.0,3.8
0.0,0.0,0.0,0.0,39.79,17.0,0.2799,397.0,2.02
0.0,0.0,0.0,0.0,45.16,10.0,0.1593,205.0,0.98
0.0,0.0,0.0,0.0,20.76,12.0,0.2139,559.0,1.07
0.0,0.0,0.0,0.0,17.94,7.0,0.0422,307.0,1.95
0.0,1.0,0.0,10.0,29.45,279.0,16.0924,3934.0,3.3
0.0,0.0,0.0,0.0,51.88,7.0,0.111,130.0,3.85
0.0,2.0,0.0,0.0,39.95,36.0,1.5581,261.0,3.45
0.0,0.0,0.0,0.0,56.34,5.0,0.1956,199.0,1.01
0.0,0.0,0.0,0.0,48.9,23.0,1.6529,372.0,3.23
0.0,0.0,0.0,3.0,25.95,137.0,7.1311,739.0,6.5
0.0,0.0,0.0,0.0,37.35,7.0,0.085,146.0,1.37
0.0,0.0,0.0,0.0,55.5,5.0,0.1372,216.0,0.46
0.0,0.0,0.0,0.0,35.91,9.0,0.1795,360.0,1.11
0.0,0.0,0.0,0.0,48.52,3.0,0.0368,401.0,0.5
0.0,0.0,0.0,0.0,77.35,3.0,0.1044,202.0,0.5
0.0,1.0,0.0,0.0,20.37,56.0,1.6602,209.0,6.22
0.0,0.0,0.0,0.0,35.7,14.0,0.1208,317.0,2.52
0.0,0.0,0.0,0.0,43.33,5.0,0.3015,203.0,1.97
0.0,0.0,0.0,0.0,12.73,11.0,0.086,933.0,0.75
0.0,0.0,1.0,2.0,29.47,63.0,2.8109,356.0,4.78
0.0,1.0,0.0,1.0,59.99,21.0,1.7883,527.0,1.9
0.0,0.0,0.0,0.0,28.11,53.0,2.1147,278.0,6.47
0.0,0.0,0.0,0.0,33.23,12.0,0.154,377.0,1.33
0.0,0.0,0.0,0.0,21.32,52.0,1.4472,296.0,5.07
0.0,0.0,0.0,2.0,47.35,34.0,1.2165,384.0,4.43
0.0,0.0,0.0,0.0,77.53,2.0,0.0547,155.0,0.65
0.0,0.0,0.0,0.0,36.23,9.0,0.0752,118.0,3.39
0.0,0.0,0.0,1.0,41.66,4.0,0.0759,118.0,0.0
0.0,1.0,0.0,2.0,31.53,124.0,6.7551,1405.0,5.05
0.0,0.0,0.0,0.0,43.0,13.0,0.1662,849.0,0.47
0.0,0.0,0.0,3.0,29.72,99.0,6.8651,712.0,6.32
0.0,0.0,0.0,1.0,29.33,36.0,0.4429,723.0,2.35
0.0,0.0,0.0,0.0,0.42,2.0,0.0005,298.0,0.0
0.0,0.0,0.0,0.0,30.28,29.0,0.339,366.0,1.37
0.0,0.0,0.0,0.0,35.31,7.0,0.0872,360.0,0.28
0.0,1.0,0.0,0.0,26.34,32.0,1.4233,284.0,7.75
0.0,0.0,0.0,0.0,73.78,4.0,0.2369,161.0,1.86
0.0,0.0,0.0,2.0,30.17,52.0,2.445,817.0,3.3
0.0,0.0,0.0,1.0,45.22,22.0,0.3896,186.0,3.23
0.0,0.0,0.0,0.0,62.18,1.0,0.0157,173.0,0.58
0.0,0.0,0.0,0.0,47.45,6.0,0.1004,351.0,0.28
0.0,0.0,0.0,0.0,7.14,1.0,0.0029,307.0,0.33
0.0,0.0,0.0,1.0,6.65,4.0,0.0094,314.0,0.64
0.0,0.0,0.0,0.0,48.87,9.0,0.4642,127.0,1.57
0.0,0.0,0.0,0.0,99.88,1.0,0.0436,156.0,0.64
0.0,0.0,0.0,0.0,42.04,5.0,0.0461,108.0,0.93
0.0,0.0,0.0,0.0,81.07,3.0,0.0905,325.0,0.31
0.0,0.0,0.0,0.0,54.48,4.0,0.2082,173.0,0.0
0.0,0.0,0.0,0.0,19.12,55.0,0.6046,310.0,1.94
0.0,0.0,0.0,0.0,21.75,17.0,0.3986,190.0,0.53
0.0,0.0,0.0,1.0,24.29,17.0,0.5127,235.0,4.26
0.0,2.0,0.0,0.0,34.99,38.0,2.1425,485.0,5.36
0.0,0.0,0.0,5.0,35.15,20.0,0.2499,2515.0,0.4
0.0,0.0,0.0,0.0,38.62,7.0,0.1036,268.0,1.49
0.0,0.0,0.0,2.0,28.15,148.0,5.0116,996.0,8.63
0.0,0.0,0.0,0.0,41.48,8.0,0.1171,349.0,1.43
0.0,0.0,0.0,1.0,48.78,15.0,1.319,157.0,5.73
0.0,10.0,2.0,5.0,22.34,500.0,19.6438,3212.0,8.16
0.0,0.0,0.0,0.0,18.31,3.0,0.0183,280.0,0.0
0.0,4.0,0.0,4.0,18.73,82.0,3.3354,543.0,5.71
0.0,0.0,0.0,3.0,36.87,16.0,0.2245,2737.0,0.29
0.0,0.0,0.0,0.0,45.85,4.0,0.0408,108.0,1.85
0.0,0.0,0.0,0.0,24.7,42.0,0.7348,423.0,4.02
0.0,0.0,0.0,1.0,12.11,22.0,0.4794,259.0,2.32
0.0,0.0,0.0,0.0,48.9,22.0,0.3497,287.0,4.88
0.0,0.0,0.0,0.0,34.07,4.0,0.1575,217.0,0.92
0.0,0.0,0.0,0.0,50.12,2.0,0.0253,308.0,0.32
0.0,0.0,0.0,1.0,15.3,8.0,0.0914,2272.0,0.22
0.0,0.0,1.0,5.0,36.13,116.0,6.0654,1102.0,5.63
0.0,0.0,0.0,0.0,39.43,5.0,0.2421,297.0,1.35
0.0,6.0,1.0,5.0,30.73,336.0,14.512,1903.0,10.3
0.0,0.0,0.0,0.0,33.6,5.0,0.0425,92.0,3.26
0.0,1.0,0.0,3.0,26.11,41.0,1.6978,280.0,6.43
0.0,0.0,0.0,0.0,41.93,36.0,1.8577,281.0,4.27
0.0,0.0,0.0,1.0,52.69,15.0,0.3315,441.0,2.27
0.0,0.0,0.0,0.0,34.11,7.0,0.1327,226.0,1.77
0.0,0.0,0.0,0.0,49.31,7.0,0.1093,125.0,1.6
0.0,0.0,0.0,0.0,44.61,14.0,0.4251,243.0,4.53
0.0,0.0,0.0,1.0,54.57,10.0,0.1849,495.0,0.81
0.0,0.0,0.0,0.0,40.23,12.0,0.1475,235.0,2.55
0.0,0.0,0.0,0.0,52.64,6.0,0.0912,195.0,2.05
0.0,0.0,0.0,0.0,33.23,15.0,0.1758,148.0,4.05
0.0,0.0,0.0,0.0,99.75,1.0,0.0718,191.0,0.52
0.0,0.0,0.0,1.0,17.53,29.0,0.4053,590.0,0.85
0.0,0.0,0.0,0.0,18.33,23.0,0.561,191.0,4.19
0.0,0.0,0.0,-1.0,69.2,5.0,0.3623,218.0,0.92
0.0,5.0,0.0,8.0,32.65,352.0,15.8658,1609.0,10.19
0.0,0.0,0.0,0.0,8.37,4.0,0.0174,303.0,0.99
0.0,0.0,0.0,0.0,33.64,11.0,0.1151,184.0,4.35
0.0,0.0,0.0,0.0,37.72,6.0,0.0666,309.0,0.97
0.0,0.0,0.0,0.0,22.79,11.0,0.1643,142.0,3.52
0.0,0.0,0.0,0.0,29.17,16.0,0.2035,522.0,0.57
0.0,0.0,0.0,4.0,28.52,26.0,1.1389,3390.0,0.41
0.0,14.0,2.0,15.0,32.42,744.0,48.1036,4414.0,8.93
0.0,0.0,0.0,0.0,43.42,4.0,0.0613,324.0,0.31
0.0,0.0,0.0,1.0,25.79,76.0,2.8095,628.0,5.25
0.0,0.0,0.0,0.0,73.81,2.0,0.146,184.0,1.09
0.0,0.0,0.0,2.0,25.37,26.0,0.5021,2510.0,0.6
0.0,0.0,0.0,0.0,52.65,3.0,0.0961,85.0,1.18
0.0,0.0,0.0,0.0,22.23,6.0,0.0456,329.0,0.91
0.0,0.0,0.0,0.0,29.37,6.0,0.1454,207.0,2.42
0.0,0.0,0.0,0.0,43.01,8.0,0.2112,429.0,0.7
0.0,0.0,0.0,0.0,32.76,4.0,0.0331,101.0,0.99
0.0,0.0,0.0,1.0,28.85,20.0,0.7596,251.0,3.98
0.0,0.0,0.0,0.0,44.8,15.0,0.6832,2731.0,0.4
0.0,0.0,0.0,0.0,37.64,7.0,0.1727,328.0,0.61
0.0,0.0,0.0,0.0,54.99,5.0,0.2452,102.0,0.0
0.0,5.0,2.0,14.0,22.72,704.0,37.7281,5107.0,6.93
0.0,0.0,0.0,0.0,27.47,8.0,0.246,364.0,1.37
0.0,0.0,0.0,0.0,11.61,3.0,0.0109,197.0,0.0
0.0,0.0,0.0,0.0,34.72,5.0,0.0521,170.0,2.35
0.0,0.0,0.0,3.0,11.8,63.0,0.6256,3389.0,1.21
0.0,0.0,0.0,0.0,22.89,40.0,1.1776,463.0,5.83
0.0,0.0,0.0,4.0,31.99,56.0,2.5032,3808.0,1.16
0.0,0.0,0.0,0.0,43.63,7.0,0.0602,101.0,2.97
0.0,0.0,0.0,0.0,9.38,1.0,0.0042,218.0,0.46
0.0,0.0,0.0,0.0,33.7,9.0,0.5745,174.0,1.72
0.0,0.0,0.0,0.0,99.72,1.0,0.0693,185.0,0.0
0.0,0.0,0.0,0.0,27.06,11.0,0.3406,308.0,2.6
0.0,0.0,0.0,2.0,27.72,94.0,3.1706,462.0,5.84
0.0,0.0,0.0,0.0,41.43,14.0,0.8781,198.0,3.03
0.0,7.0,0.0,1.0,42.55,368.0,14.4395,2390.0,7.49
0.0,0.0,0.0,0.0,36.07,3.0,0.0367,191.0,0.52
0.0,0.0,0.0,0.0,33.29,4.0,0.1805,153.0,0.65
0.0,0.0,0.0,0.0,41.97,9.0,0.1165,176.0,2.27
0.0,0.0,0.0,0.0,56.69,4.0,0.0573,143.0,0.7
0.0,0.0,0.0,0.0,66.92,1.0,0.0169,169.0,0.0
0.0,0.0,0.0,0.0,40.04,15.0,0.2002,123.0,2.44
0.0,0.0,0.0,0.0,13.62,5.0,0.0596,2522.0,0.0
0.0,0.0,0.0,5.0,24.57,204.0,7.3944,563.0,7.46
0.0,0.0,0.0,0.0,31.99,50.0,2.6301,359.0,6.13
0.0,6.0,1.0,9.0,21.5,452.0,16.7635,2658.0,12.15
0.0,0.0,0.0,0.0,42.22,4.0,0.0835,127.0,0.79
0.0,0.0,0.0,6.0,30.8,201.0,6.6559,2755.0,3.19
0.0,0.0,0.0,0.0,35.31,9.0,0.2454,214.0,1.4
0.0,0.0,0.0,0.0,70.96,10.0,0.2602,191.0,2.09
0.0,0.0,0.0,0.0,51.8,2.0,0.0196,81.0,0.0
0.0,0.0,0.0,0.0,39.88,12.0,0.4533,213.0,3.29
0.0,0.0,0.0,0.0,40.02,15.0,1.1756,156.0,3.85
0.0,0.0,0.0,0.0,55.74,8.0,0.1078,196.0,3.06
0.0,0.0,0.0,0.0,1.71,3.0,0.0039,295.0,0.68
0.0,0.0,0.0,0.0,33.17,4.0,0.038,159.0,1.26
0.0,0.0,0.0,0.0,99.51,1.0,0.0307,308.0,0.0
0.0,0.0,0.0,1.0,35.31,8.0,0.0973,2041.0,0.29
0.0,0.0,0.0,0.0,47.05,27.0,0.3211,448.0,2.68
0.0,0.0,0.0,1.0,44.29,3.0,0.0602,314.0,0.32
0.0,0.0,0.0,7.0,44.56,217.0,13.162,2019.0,7.13
0.0,0.0,0.0,1.0,37.97,50.0,1.0865,416.0,7.21
0.0,0.0,0.0,0.0,8.62,6.0,0.0158,317.0,0.63
0.0,0.0,0.0,0.0,34.51,28.0,0.6683,436.0,3.9
0.0,0.0,0.0,0.0,45.99,8.0,0.1196,148.0,2.03
0.0,0.0,0.0,1.0,33.41,15.0,0.5652,162.0,2.47
0.0,0.0,0.0,0.0,50.05,20.0,0.456,342.0,4.09
0.0,0.0,0.0,0.0,18.93,206.0,5.0468,1294.0,4.71
0.0,0.0,0.0,2.0,36.12,52.0,1.7685,730.0,3.97
0.0,0.0,0.0,0.0,34.01,14.0,0.7314,256.0,3.52
0.0,0.0,0.0,0.0,15.68,34.0,0.3688,1166.0,2.06
0.0,1.0,0.0,3.0,27.11,195.0,5.6252,772.0,8.81
0.0,0.0,0.0,0.0,47.09,5.0,0.0661,188.0,1.06
0.0,0.0,0.0,1.0,36.66,14.0,0.2495,569.0,1.58
0.0,0.0,0.0,0.0,28.52,51.0,3.3252,214.0,6.54
0.0,0.0,0.0,0.0,32.01,11.0,0.1007,449.0,1.11
0.0,1.0,0.0,3.0,23.61,68.0,2.1138,3599.0,1.22
0.0,0.0,1.0,2.0,23.54,44.0,2.2357,235.0,5.11
0.0,0.0,0.0,0.0,23.44,27.0,1.3027,271.0,4.8
0.0,0.0,0.0,1.0,26.26,195.0,3.5696,979.0,2.35
0.0,0.0,0.0,0.0,31.87,31.0,1.438,171.0,7.6
0.0,2.0,0.0,0.0,20.03,138.0,4.0377,1181.0,3.39
0.0,0.0,0.0,0.0,31.37,11.0,0.2291,206.0,1.46
0.0,0.0,0.0,0.0,44.36,6.0,0.0702,494.0,0.61
0.0,0.0,0.0,0.0,21.53,4.0,0.0318,281.0,0.71
0.0,0.0,0.0,0.0,46.02,11.0,0.2222,199.0,1.01
0.0,0.0,0.0,0.0,37.66,27.0,0.3559,505.0,0.0
0.0,0.0,0.0,0.0,34.76,10.0,0.1217,656.0,1.07
0.0,0.0,0.0,0.0,47.0,5.0,0.2872,159.0,1.89
0.0,0.0,0.0,0.0,31.83,3.0,0.0241,163.0,0.61
0.0,0.0,0.0,0.0,33.22,67.0,4.6557,602.0,6.81
0.0,0.0,0.0,0.0,50.94,17.0,0.5316,342.0,2.63
0.0,0.0,0.0,3.0,15.87,27.0,0.1868,4353.0,0.44
0.0,0.0,0.0,0.0,35.05,26.0,1.3922,155.0,2.58
0.0,0.0,0.0,1.0,27.98,14.0,0.2883,405.0,2.47
0.0,0.0,0.0,7.0,10.59,237.0,5.843,3665.0,4.77
0.0,0.0,0.0,0.0,15.33,43.0,0.7454,1106.0,2.62
0.0,0.0,0.0,0.0,42.17,26.0,2.2901,278.0,7.55
0.0,0.0,0.0,0.0,43.12,3.0,0.0298,111.0,1.8
0.0,8.0,2.0,1.0,31.53,183.0,5.0322,1037.0,7.23
0.0,0.0,0.0,1.0,54.66,9.0,0.4769,544.0,0.55
0.0,0.0,0.0,0.0,78.22,3.0,0.2099,512.0,0.0
0.0,0.0,0.0,0.0,67.48,5.0,0.3786,228.0,1.32
0.0,0.0,0.0,0.0,47.8,10.0,0.2417,536.0,0.93
0.0,1.0,0.0,0.0,24.46,44.0,0.8132,403.0,0.5
0.0,0.0,0.0,0.0,61.49,2.0,0.029,168.0,0.0
0.0,1.0,0.0,1.0,27.26,100.0,2.8779,385.0,6.23
0.0,0.0,0.0,0.0,15.66,11.0,0.1163,767.0,0.65
0.0,1.0,0.0,3.0,42.26,95.0,4.873,1056.0,4.92
0.0,0.0,0.0,0.0,32.08,10.0,0.0945,266.0,1.88
0.0,0.0,0.0,0.0,47.41,19.0,0.5005,342.0,2.34
0.0,0.0,0.0,0.0,2.41,2.0,0.0043,311.0,0.0
0.0,0.0,0.0,0.0,31.56,18.0,0.1704,228.0,4.39
0.0,0.0,0.0,0.0,26.84,5.0,0.186,149.0,0.67
0.0,0.0,0.0,0.0,57.15,5.0,0.1413,180.0,0.56
0.0,0.0,0.0,3.0,27.61,35.0,0.5074,3031.0,0.43
0.0,0.0,1.0,0.0,22.42,31.0,0.8513,661.0,2.57
0.0,0.0,0.0,0.0,38.93,10.0,0.1211,162.0,3.7
0.0,0.0,0.0,2.0,25.14,38.0,0.9581,548.0,2.92
0.0,0.0,0.0,0.0,72.41,17.0,1.0976,282.0,3.55
0.0,0.0,0.0,0.0,27.59,88.0,3.0489,623.0,6.9
0.0,0.0,0.0,0.0,15.66,13.0,0.2992,312.0,2.24
0.0,0.0,0.0,0.0,23.5,60.0,2.4162,464.0,6.9
0.0,0.0,0.0,0.0,48.77,8.0,0.2612,171.0,2.92
0.0,2.0,0.0,5.0,27.08,161.0,7.6291,732.0,5.19
0.0,0.0,0.0,-1.0,51.63,21.0,0.3825,466.0,3.22
0.0,0.0,0.0,0.0,35.05,5.0,0.0584,138.0,0.0
0.0,0.0,0.0,3.0,22.25,39.0,0.405,4379.0,0.66
0.0,0.0,0.0,0.0,40.92,10.0,0.1171,282.0,1.77
0.0,1.0,0.0,3.0,10.89,175.0,3.2767,528.0,5.87
0.0,0.0,0.0,1.0,32.14,63.0,4.2186,430.0,4.88
0.0,0.0,0.0,0.0,51.32,7.0,0.3632,201.0,1.99
0.0,0.0,0.0,0.0,35.66,19.0,0.5797,154.0,6.49
0.0,0.0,0.0,0.0,25.7,17.0,0.1226,342.0,1.75
0.0,0.0,0.0,0.0,53.21,7.0,0.3445,109.0,0.92
0.0,0.0,0.0,3.0,45.8,26.0,0.354,385.0,4.16
0.0,0.0,0.0,0.0,39.16,8.0,0.0914,345.0,0.87
0.0,0.0,0.0,0.0,22.86,6.0,0.0339,168.0,1.79
0.0,0.0,0.0,0.0,20.49,28.0,1.1666,357.0,1.96
0.0,0.0,0.0,2.0,35.92,58.0,1.9502,725.0,4.69
0.0,0.0,0.0,0.0,29.63,12.0,0.1116,216.0,1.85
0.0,0.0,0.0,2.0,20.49,27.0,1.0126,222.0,4.95
0.0,0.0,0.0,0.0,11.27,5.0,0.0672,327.0,0.92
0.0,0.0,0.0,0.0,24.21,23.0,0.4424,134.0,0.0
0.0,0.0,0.0,0.0,45.41,75.0,4.0493,480.0,4.79
0.0,0.0,0.0,0.0,83.73,4.0,0.1526,267.0,0.0
0.0,0.0,0.0,3.0,20.17,54.0,1.6582,3437.0,1.08
0.0,0.0,0.0,0.0,27.98,1.0,0.0131,610.0,0.16
0.0,0.0,0.0,0.0,33.36,3.0,0.0239,101.0,0.99
0.0,0.0,0.0,2.0,24.47,60.0,2.7738,222.0,5.86
0.0,0.0,0.0,0.0,53.75,23.0,0.3194,260.0,5.77
0.0,0.0,0.0,2.0,32.04,83.0,3.7304,498.0,8.03
0.0,1.0,0.0,0.0,26.11,22.0,0.9526,230.0,2.17
0.0,0.0,0.0,0.0,29.49,5.0,0.0516,472.0,0.64
0.0,0.0,0.0,0.0,36.67,27.0,0.4153,382.0,3.14
0.0,0.0,0.0,0.0,23.54,4.0,0.0426,247.0,1.21
0.0,12.0,0.0,13.0,26.11,726.0,30.0655,2395.0,9.94
0.0,0.0,0.0,0.0,7.61,8.0,0.0546,485.0,0.41
0.0,0.0,0.0,0.0,34.59,27.0,1.5774,257.0,5.45
0.0,0.0,0.0,0.0,57.58,5.0,0.1575,279.0,0.36
0.0,0.0,0.0,0.0,49.49,4.0,0.3178,165.0,1.21
0.0,0.0,0.0,0.0,51.48,11.0,0.1825,157.0,1.91
0.0,0.0,1.0,0.0,27.72,47.0,2.2037,402.0,5.22
0.0,0.0,0.0,0.0,26.35,6.0,0.0602,281.0,0.71
0.0,1.0,0.0,5.0,43.91,224.0,9.8092,1828.0,7.0
0.0,0.0,0.0,0.0,36.31,11.0,0.4648,342.0,2.34
0.0,2.0,0.0,1.0,36.03,89.0,5.2013,850.0,4.59
0.0,3.0,0.0,0.0,21.67,43.0,1.7964,388.0,6.44
